chrom	start	end	nSites	recombRate	CI95LO	CI95HI
b'CM027514.1'	27621000	27652000	766	3.5002829605734138e-09	3.3001641834683955e-09	3.664759737216299e-09
b'CM027514.1'	27652000	27683000	804	3.4125193889656165e-09	3.2124006118605983e-09	3.576996165608502e-09
b'CM027514.1'	27683000	27714000	643	3.157553886236612e-09	2.7591579477753627e-09	3.4160027318946776e-09
b'CM027514.1'	27714000	27745000	547	1.4469069635629906e-09	1.208398081474118e-09	1.949408662147891e-09
b'CM027514.1'	27745000	27776000	600	1.4830542211309155e-09	9.733993084138764e-10	2.051605071974423e-09
b'CM027514.1'	27776000	27807000	452	1.9039413435484883e-09	1.524252804605609e-09	2.3008390082824298e-09
b'CM027514.1'	27807000	27838000	566	1.7570108330832885e-09	1.4166188101815853e-09	2.224483554726891e-09
b'CM027514.1'	27838000	27869000	715	3.1883874833862974e-09	2.8026487646418203e-09	3.4395922292798714e-09
b'CM027514.1'	27869000	27900000	597	2.6767429356841048e-09	2.4213400535074797e-09	2.9496616510890172e-09
b'CM027514.1'	27900000	27931000	623	9.153361449440548e-10	6.943003080881009e-10	1.17069811817778e-09
b'CM027514.1'	27931000	27962000	538	1.375030638422814e-09	1.0760984025135479e-09	1.8081180932103534e-09
b'CM027514.1'	27962000	27993000	549	2.137176600612296e-09	1.8141097162566132e-09	2.4633918387678653e-09
b'CM027514.1'	27993000	28024000	422	1.5933994455517698e-09	1.2508284739619192e-09	2.1053265351598913e-09
b'CM027514.1'	28024000	28055000	423	1.903259907393877e-09	1.623195433004436e-09	2.279089813479078e-09
b'CM027514.1'	28055000	28086000	309	1.4423039620872643e-09	1.2037950799983917e-09	1.9448056606721646e-09
b'CM027514.1'	28086000	28117000	326	9.154656795553719e-10	6.94429842699418e-10	1.1708276527890972e-09
b'CM027514.1'	28117000	28148000	460	1.5796295054762242e-09	1.2370585338863736e-09	2.091556595084346e-09
b'CM027514.1'	28148000	28179000	418	1.0642246170087513e-09	7.953161937022382e-10	1.4980731019240952e-09
b'CM027514.1'	28179000	28210000	496	1.8586405891429367e-09	1.4789520502000573e-09	2.255538253876878e-09
b'CM027514.1'	28210000	28241000	457	1.9209092543276906e-09	1.5412207153848112e-09	2.317806919061632e-09
b'CM027514.1'	28241000	28272000	486	1.2087456320741537e-09	8.610476172498933e-10	1.6001211696081425e-09
b'CM027514.1'	28272000	28303000	499	1.2226547287409305e-09	8.749567139166701e-10	1.6140302662749193e-09
b'CM027514.1'	28303000	28334000	510	1.896091595174155e-09	1.616027120784714e-09	2.271921501259356e-09
b'CM027514.1'	28334000	28365000	820	3.0981168493812833e-09	2.790527917278807e-09	3.2909260346655867e-09
b'CM027514.1'	28365000	28396000	691	3.482048081870649e-09	3.2819293047656305e-09	3.646524858513534e-09
b'CM027514.1'	28396000	28427000	863	3.4161039090405396e-09	3.2159851319355214e-09	3.580580685683425e-09
b'CM027514.1'	28427000	28458000	734	3.404925976638667e-09	3.2048071995336486e-09	3.569402753281552e-09
b'CM027514.1'	28458000	28489000	825	3.5091667528303527e-09	3.3090479757253345e-09	3.673643529473238e-09
b'CM027514.1'	28489000	28520000	747	3.088533771235408e-09	2.7809448391329317e-09	3.2813429565197113e-09
b'CM027514.1'	28520000	28551000	801	3.3660269123715197e-09	3.109603107959255e-09	3.6140929911610966e-09
b'CM027514.1'	28551000	28582000	864	3.2016804186111996e-09	2.8159416998667224e-09	3.4528851645047735e-09
b'CM027514.1'	28582000	28613000	906	3.4280727652352923e-09	3.227953988130274e-09	3.5925495418781777e-09
b'CM027514.1'	28613000	28644000	796	3.42956865055503e-09	3.229449873450012e-09	3.5940454271979155e-09
b'CM027514.1'	28644000	28675000	779	3.4443182146040447e-09	3.2441994374990265e-09	3.60879499124693e-09
b'CM027514.1'	28675000	28706000	769	3.4262306660023308e-09	3.2261118888973125e-09	3.590707442645216e-09
b'CM027514.1'	28706000	28737000	769	3.455864945228371e-09	3.2557461681233528e-09	3.6203417218712564e-09
b'CM027514.1'	28737000	28768000	753	3.4315064079354633e-09	3.231387630830445e-09	3.5959831845783487e-09
b'CM027514.1'	28768000	28799000	934	3.5080680439226772e-09	3.307949266817659e-09	3.6725448205655626e-09
b'CM027514.1'	28799000	28830000	841	3.418896559382929e-09	3.2187777822779106e-09	3.5833733360258143e-09
b'CM027514.1'	28830000	28861000	655	3.018780896180327e-09	2.5399004497719017e-09	3.268121888478002e-09
b'CM027514.1'	28861000	28892000	786	3.1507858545107213e-09	2.878275551298762e-09	3.3458047444365123e-09
b'CM027514.1'	28892000	28923000	1043	3.435327176438877e-09	3.2352083993338586e-09	3.5998039530817622e-09
b'CM027514.1'	28923000	28954000	1106	3.694442868358575e-09	3.494324091253557e-09	3.85891964500146e-09
b'CM027514.1'	28954000	28985000	878	3.5017219712714776e-09	3.3016031941664593e-09	3.666198747914363e-09
b'CM027514.1'	28985000	29016000	790	3.5237346964658738e-09	3.3236159193608555e-09	3.688211473108759e-09
b'CM027514.1'	29016000	29047000	675	3.466465854441538e-09	3.2663470773365196e-09	3.6309426310844232e-09
b'CM027514.1'	29047000	29078000	907	3.4888204185782595e-09	3.2887016414732412e-09	3.653297195221145e-09
b'CM027514.1'	29078000	29109000	795	3.3976002652336907e-09	3.1974814881286724e-09	3.562077041876576e-09
b'CM027514.1'	29109000	29140000	909	3.1043254060553384e-09	2.7967364739528623e-09	3.297134591339642e-09
b'CM027514.1'	29140000	29171000	895	3.4448724169986073e-09	3.244753639893589e-09	3.6093491936414927e-09
b'CM027514.1'	29171000	29202000	924	3.397999097040147e-09	3.1978803199351287e-09	3.5624758736830323e-09
b'CM027514.1'	29202000	29233000	819	3.4813849781734633e-09	3.281266201068445e-09	3.6458617548163487e-09
b'CM027514.1'	29233000	29264000	787	3.1497202534909225e-09	2.877209950278963e-09	3.3447391434167134e-09
b'CM027514.1'	29264000	29295000	942	3.4866762098684238e-09	3.2865574327634055e-09	3.651152986511309e-09
b'CM027514.1'	29295000	29326000	671	3.494915935463707e-09	3.2947971583586888e-09	3.6593927121065924e-09
b'CM027514.1'	29326000	29357000	690	3.525918043428877e-09	3.325799266323859e-09	3.6903948200717625e-09
b'CM027514.1'	29357000	29388000	715	3.474192762502104e-09	3.274073985397086e-09	3.6386695391449895e-09
b'CM027514.1'	29388000	29419000	820	3.1314035510081194e-09	2.85889324779616e-09	3.3264224409339104e-09
b'CM027514.1'	29419000	29450000	761	3.4580310287926965e-09	3.2579122516876783e-09	3.622507805435582e-09
b'CM027514.1'	29450000	29481000	836	3.102391077706149e-09	2.794802145603673e-09	3.2952002629904526e-09
b'CM027514.1'	29481000	29512000	609	3.4001376301120604e-09	3.200018853007042e-09	3.564614406754946e-09
b'CM027514.1'	29512000	29543000	826	3.4998647370040585e-09	3.2997459598990402e-09	3.664341513646944e-09
b'CM027514.1'	29543000	29574000	706	3.429042708107619e-09	3.2289239310026008e-09	3.5935194847505044e-09
b'CM027514.1'	29574000	29605000	469	3.5197355000952965e-09	3.3196167229902782e-09	3.684212276738182e-09
b'CM027514.1'	29605000	29636000	708	3.4656318903944184e-09	3.2655131132894e-09	3.630108667037304e-09
b'CM027514.1'	29636000	29667000	486	3.458149862461682e-09	3.2580310853566637e-09	3.6226266391045673e-09
b'CM027514.1'	29667000	29698000	560	3.3465214095750393e-09	3.106816720144131e-09	3.555448907099808e-09
b'CM027514.1'	29698000	29729000	848	3.3459113967409135e-09	3.106206707310005e-09	3.5548388942656822e-09
b'CM027514.1'	29729000	29760000	798	3.3958753442753214e-09	3.195756567170303e-09	3.560352120918207e-09
b'CM027514.1'	29760000	29791000	958	3.4591044338146376e-09	3.2589856567096193e-09	3.623581210457523e-09
b'CM027514.1'	29791000	29822000	738	3.0763928722661537e-09	2.7688039401636775e-09	3.269202057550457e-09
b'CM027514.1'	29822000	29853000	680	3.145011484137676e-09	2.872501180925717e-09	3.340030374063467e-09
b'CM027514.1'	29853000	29884000	660	3.502565039987763e-09	3.302446262882745e-09	3.6670418166306485e-09
b'CM027514.1'	29884000	29915000	528	3.429694460528961e-09	3.2295756834239426e-09	3.5941712371718463e-09
b'CM027514.1'	29915000	29946000	517	3.431044079929758e-09	3.2309253028247398e-09	3.5955208565726434e-09
b'CM027514.1'	29946000	29977000	883	3.499961695818554e-09	3.299842918713536e-09	3.6644384724614395e-09
b'CM027514.1'	29977000	30008000	935	3.5394272441070876e-09	3.3393084670020693e-09	3.703904020749973e-09
b'CM027514.1'	30008000	30039000	794	3.4103257549088802e-09	3.210206977803862e-09	3.5748025315517656e-09
b'CM027514.1'	30039000	30070000	548	3.331843263969872e-09	3.092138574538964e-09	3.540770761494641e-09
b'CM027514.1'	30070000	30101000	835	3.089813154616924e-09	2.782224222514448e-09	3.2826223399012277e-09
b'CM027514.1'	30101000	30132000	640	3.089684270339119e-09	2.782095338236643e-09	3.2824934556234225e-09
b'CM027514.1'	30132000	30163000	780	3.1431984725490634e-09	2.870688169337104e-09	3.3382173624748544e-09
b'CM027514.1'	30163000	30194000	992	3.410948419685873e-09	3.2108296425808546e-09	3.5754251963287583e-09
b'CM027514.1'	30194000	30225000	958	3.549115321554514e-09	3.3489965444494957e-09	3.7135920981973994e-09
b'CM027514.1'	30225000	30256000	826	3.4357397243703107e-09	3.2356209472652924e-09	3.600216501013196e-09
b'CM027514.1'	30256000	30287000	713	3.4889348772763466e-09	3.2888161001713284e-09	3.653411653919232e-09
b'CM027514.1'	30287000	30318000	385	2.9823515072669548e-09	2.496673215238786e-09	3.27014068309046e-09
b'CM027514.1'	30318000	30349000	774	3.0972052000401104e-09	2.7896162679376343e-09	3.290014385324414e-09
b'CM027514.1'	30349000	30380000	526	3.0917400336913413e-09	2.784151101588865e-09	3.284549218975645e-09
b'CM027514.1'	30380000	30411000	611	3.0230068815828585e-09	2.5441264351744333e-09	3.272347873880534e-09
b'CM027514.1'	30411000	30442000	579	3.1054210406591396e-09	2.7978321085566634e-09	3.298230225943443e-09
b'CM027514.1'	30442000	30473000	305	2.992631092604033e-09	2.5069528005758645e-09	3.2804202684275382e-09
b'CM027514.1'	30473000	30504000	464	3.1819367661609164e-09	2.796198047416439e-09	3.4331415120544903e-09
b'CM027514.1'	30504000	30535000	665	3.4379819560767516e-09	3.2378631789717334e-09	3.602458732719637e-09
b'CM027514.1'	30535000	30566000	609	3.4320980931888004e-09	3.231979316083782e-09	3.596574869831686e-09
b'CM027514.1'	30566000	30597000	537	3.1066206103823822e-09	2.799031678279906e-09	3.2994297956666857e-09
b'CM027514.1'	30597000	30628000	367	3.2399363277827683e-09	2.840918880921219e-09	3.459909522997375e-09
b'CM027514.1'	30628000	30659000	518	3.1943014981007078e-09	2.8085627793562306e-09	3.4455062439942817e-09
b'CM027514.1'	30659000	30690000	488	3.393826320743131e-09	3.1937075436381127e-09	3.5583030973860164e-09
b'CM027514.1'	30690000	30721000	506	3.269451094600457e-09	3.020685408771912e-09	3.47451184076168e-09
b'CM027514.1'	30721000	30752000	658	3.445356383373889e-09	3.245237606268871e-09	3.6098331600167745e-09
b'CM027514.1'	30752000	30783000	543	3.1582476147300824e-09	2.7598516762688333e-09	3.4166964603881482e-09
b'CM027514.1'	30783000	30814000	391	2.547024611162047e-09	2.0892134499590214e-09	2.866535567743273e-09
b'CM027514.1'	30814000	30845000	427	3.3678056336476886e-09	3.111381829235424e-09	3.6158717124372656e-09
b'CM027514.1'	30845000	30876000	664	3.4497895295605625e-09	3.2496707524555442e-09	3.614266306203448e-09
b'CM027514.1'	30876000	30907000	353	2.825904605019862e-09	2.2267469648511493e-09	3.203869481083647e-09
b'CM027514.1'	30907000	30938000	553	3.0608133724918653e-09	2.844256722102089e-09	3.2223115928442503e-09
b'CM027514.1'	30938000	30969000	551	1.3187415534910544e-09	9.770590212233146e-10	1.7175277464476893e-09
b'CM027514.1'	30969000	31000000	577	2.6850041814065075e-09	2.4296012992298824e-09	2.95792289681142e-09
b'CM027514.1'	31000000	31031000	640	3.4725162027085255e-09	3.2723974256035072e-09	3.636992979351411e-09
b'CM027514.1'	31031000	31062000	510	3.3946112141707194e-09	3.194492437065701e-09	3.559087990813605e-09
b'CM027514.1'	31062000	31093000	439	2.5491393775001637e-09	2.091328216297138e-09	2.8686503340813894e-09
b'CM027514.1'	31093000	31124000	354	2.213730462157982e-09	1.890663577802299e-09	2.539945700313551e-09
b'CM027514.1'	31124000	31155000	294	1.5692259429232936e-09	1.226654971333443e-09	2.081153032531415e-09
b'CM027514.1'	31155000	31186000	333	1.1008328954523075e-09	8.319244721457944e-10	1.5346813803676514e-09
b'CM027514.1'	31186000	31217000	239	1.589972684593629e-09	1.2055993625337569e-09	2.132029239790863e-09
b'CM027514.1'	31217000	31225694	82	9.7629489957762e-10	6.407896565455674e-10	1.3562808866976994e-09
b'CM027515.1'	0	37000	326	4.395463511082609e-10	2.4086751383727844e-10	6.856600985456984e-10
b'CM027515.1'	37000	74000	189	1.037747744095272e-09	7.100701507027996e-10	1.4707925829720113e-09
b'CM027515.1'	74000	111000	217	8.56683070671728e-10	5.94129280851298e-10	1.24708267775815e-09
b'CM027515.1'	111000	148000	319	1.8917794331911487e-09	1.6117149588017077e-09	2.2676093392763495e-09
b'CM027515.1'	148000	185000	244	9.136210381095915e-10	6.925852012536375e-10	1.1689830113433167e-09
b'CM027515.1'	185000	222000	230	7.595553924536082e-10	5.893508059176701e-10	1.0084678025815298e-09
b'CM027515.1'	222000	259000	566	3.080382609240195e-09	2.7727936771377187e-09	3.2731917945244983e-09
b'CM027515.1'	259000	296000	430	2.2280352259850404e-09	1.870264879303322e-09	2.6524244719527005e-09
b'CM027515.1'	296000	333000	576	1.6579774228942568e-09	1.2547494607629317e-09	2.30549656120244e-09
b'CM027515.1'	333000	370000	727	3.4309959552498806e-09	3.2308771781448624e-09	3.595472731892766e-09
b'CM027515.1'	370000	407000	774	3.399352263714645e-09	3.199233486609627e-09	3.5638290403575306e-09
b'CM027515.1'	407000	444000	782	3.4047682412014265e-09	3.2046494640964083e-09	3.569245017844312e-09
b'CM027515.1'	444000	481000	794	3.086574375485398e-09	2.778985443382922e-09	3.2793835607697015e-09
b'CM027515.1'	481000	518000	736	1.4823328682434974e-09	9.726779555264584e-10	2.0508837190870047e-09
b'CM027515.1'	518000	555000	734	3.30187070805309e-09	2.869955798659663e-09	3.5520696418463897e-09
b'CM027515.1'	555000	592000	985	3.511464913218814e-09	3.311346136113796e-09	3.6759416898616994e-09
b'CM027515.1'	592000	629000	969	3.413014943101655e-09	3.2128961659966365e-09	3.57749171974454e-09
b'CM027515.1'	629000	666000	1035	3.5457771005169015e-09	3.3456583234118832e-09	3.710253877159787e-09
b'CM027515.1'	666000	703000	1090	3.6070692603729816e-09	3.4069504832679633e-09	3.771546037015867e-09
b'CM027515.1'	703000	740000	1086	3.6460003527572214e-09	3.445881575652203e-09	3.810477129400107e-09
b'CM027515.1'	740000	777000	927	3.5277829634559816e-09	3.3276641863509634e-09	3.692259740098867e-09
b'CM027515.1'	777000	814000	903	3.4801854084502215e-09	3.280066631345203e-09	3.644662185093107e-09
b'CM027515.1'	814000	851000	838	3.413736458572451e-09	3.213617681467433e-09	3.5782132352153364e-09
b'CM027515.1'	851000	888000	733	3.3644969732242517e-09	3.108073168811987e-09	3.6125630520138286e-09
b'CM027515.1'	888000	925000	1023	3.495936013137676e-09	3.2958172360326577e-09	3.6604127897805614e-09
b'CM027515.1'	925000	962000	667	2.6469946505743702e-09	2.2770487988440347e-09	2.858219166230398e-09
b'CM027515.1'	962000	999000	820	3.3954233033633495e-09	3.1953045262583313e-09	3.559900080006235e-09
b'CM027515.1'	999000	1036000	811	3.0981466464803724e-09	2.7905577143778963e-09	3.290955831764676e-09
b'CM027515.1'	1036000	1073000	873	3.5688107310824626e-09	3.3686919539774443e-09	3.7332875077253475e-09
b'CM027515.1'	1073000	1110000	1085	3.572146350786028e-09	3.3720275736810097e-09	3.736623127428913e-09
b'CM027515.1'	1110000	1147000	973	3.492361307186659e-09	3.2922425300816408e-09	3.6568380838295444e-09
b'CM027515.1'	1147000	1184000	1093	3.407995314329739e-09	3.2078765372247207e-09	3.5724720909726244e-09
b'CM027515.1'	1184000	1221000	1132	3.57090646038505e-09	3.370787683280032e-09	3.735383237027936e-09
b'CM027515.1'	1221000	1258000	1017	3.5454166975088738e-09	3.3452979204038555e-09	3.709893474151759e-09
b'CM027515.1'	1258000	1295000	953	3.5241481903369604e-09	3.324029413231942e-09	3.6886249669798458e-09
b'CM027515.1'	1295000	1332000	839	3.237031938318796e-09	2.8380144914572467e-09	3.4570051335334023e-09
b'CM027515.1'	1332000	1369000	809	3.330154170475883e-09	3.0904494810449748e-09	3.539081668000652e-09
b'CM027515.1'	1369000	1406000	787	2.650146285015307e-09	2.2802004332849713e-09	2.8613708006713347e-09
b'CM027515.1'	1406000	1443000	800	3.4962303186124072e-09	3.296111541507389e-09	3.6607070952552926e-09
b'CM027515.1'	1443000	1480000	799	3.3965526370673105e-09	3.1964338599622923e-09	3.561029413710196e-09
b'CM027515.1'	1480000	1517000	1009	3.4821471690493648e-09	3.2820283919443465e-09	3.64662394569225e-09
b'CM027515.1'	1517000	1554000	968	3.416568720137835e-09	3.216449943032817e-09	3.5810454967807206e-09
b'CM027515.1'	1554000	1591000	901	3.443603911923108e-09	3.2434851348180896e-09	3.6080806885659933e-09
b'CM027515.1'	1591000	1628000	1023	3.54669679034513e-09	3.346578013240112e-09	3.7111735669880155e-09
b'CM027515.1'	1628000	1665000	823	3.5230187383905426e-09	3.3228999612855243e-09	3.687495515033428e-09
b'CM027515.1'	1665000	1702000	1098	3.536020324202131e-09	3.3359015470971127e-09	3.7004971008450164e-09
b'CM027515.1'	1702000	1739000	871	3.4505909769320893e-09	3.250472199827071e-09	3.6150677535749746e-09
b'CM027515.1'	1739000	1776000	948	3.3281270217981832e-09	3.088422332367275e-09	3.537054519322952e-09
b'CM027515.1'	1776000	1813000	971	3.4868899922301417e-09	3.2867712151251234e-09	3.651366768873027e-09
b'CM027515.1'	1813000	1850000	1011	3.474236393968627e-09	3.2741176168636086e-09	3.6387131706115123e-09
b'CM027515.1'	1850000	1887000	904	3.482528973942056e-09	3.2824101968370376e-09	3.6470057505849413e-09
b'CM027515.1'	1887000	1924000	1205	3.6072501713317356e-09	3.4071313942267173e-09	3.7717269479746206e-09
b'CM027515.1'	1924000	1961000	1065	3.5827329526619336e-09	3.3826141755569153e-09	3.747209729304819e-09
b'CM027515.1'	1961000	1998000	1142	3.5964911719539585e-09	3.3963723948489402e-09	3.760967948596844e-09
b'CM027515.1'	1998000	2035000	1315	3.6813862998046203e-09	3.481267522699602e-09	3.845863076447506e-09
b'CM027515.1'	2035000	2072000	1208	3.636995125497249e-09	3.436876348392231e-09	3.801471902140135e-09
b'CM027515.1'	2072000	2109000	978	3.5273394360008927e-09	3.3272206588958744e-09	3.691816212643778e-09
b'CM027515.1'	2109000	2146000	1306	3.6619368345866115e-09	3.461818057481593e-09	3.8264136112294964e-09
b'CM027515.1'	2146000	2183000	1296	3.6554779586317187e-09	3.4553591815267004e-09	3.819954735274604e-09
b'CM027515.1'	2183000	2220000	1107	3.6671290973453124e-09	3.467010320240294e-09	3.831605873988198e-09
b'CM027515.1'	2220000	2257000	1021	3.5463160496345497e-09	3.3461972725295315e-09	3.710792826277435e-09
b'CM027515.1'	2257000	2294000	955	3.4336496707056446e-09	3.2335308936006264e-09	3.59812644734853e-09
b'CM027515.1'	2294000	2331000	729	3.148156260516124e-09	2.875645957304165e-09	3.343175150441915e-09
b'CM027515.1'	2331000	2368000	719	3.0768211464443287e-09	2.7692322143418525e-09	3.269630331728632e-09
b'CM027515.1'	2368000	2405000	886	3.399348716440944e-09	3.199229939335926e-09	3.5638254930838295e-09
