chrom	start	end	nSites	recombRate
b'CM027511.1'	51528000	51566000	589	1.8564278544456573e-09
b'CM027511.1'	51566000	51604000	638	2.2679015235993935e-09
b'CM027511.1'	51604000	51642000	670	2.668638038669228e-09
b'CM027511.1'	51642000	51680000	588	1.4092892156073199e-09
b'CM027511.1'	51680000	51718000	812	2.344786493584459e-09
b'CM027511.1'	51718000	51756000	776	1.8523060702080943e-09
b'CM027511.1'	51756000	51794000	859	2.8914231445549344e-09
b'CM027511.1'	51794000	51832000	873	3.160905507381072e-09
b'CM027511.1'	51832000	51870000	813	2.879543916142362e-09
b'CM027511.1'	51870000	51908000	960	3.1807458821609374e-09
b'CM027511.1'	51908000	51946000	1109	3.189601769198095e-09
b'CM027511.1'	51946000	51984000	1363	3.339995768786926e-09
b'CM027511.1'	51984000	52022000	1106	3.3227285863498107e-09
b'CM027511.1'	52022000	52060000	811	3.106001278005864e-09
b'CM027511.1'	52060000	52098000	772	3.141091264184138e-09
b'CM027511.1'	52098000	52136000	883	3.159364216957961e-09
b'CM027511.1'	52136000	52174000	948	3.1572480317103644e-09
b'CM027511.1'	52174000	52212000	1133	3.27557668716336e-09
b'CM027511.1'	52212000	52250000	1017	3.1750280316821963e-09
b'CM027511.1'	52250000	52288000	1153	3.309469231982612e-09
b'CM027511.1'	52288000	52326000	1101	3.225685110255123e-09
b'CM027511.1'	52326000	52364000	1180	3.2836706198095296e-09
b'CM027511.1'	52364000	52402000	1044	3.2339165588784365e-09
b'CM027511.1'	52402000	52440000	1021	3.2702415875169634e-09
b'CM027511.1'	52440000	52478000	1147	3.2244151862701427e-09
b'CM027511.1'	52478000	52516000	1220	3.261345852771897e-09
b'CM027511.1'	52516000	52554000	1258	3.301772593990961e-09
b'CM027511.1'	52554000	52592000	1142	3.3206599345698084e-09
b'CM027511.1'	52592000	52630000	1124	3.183181440284087e-09
b'CM027511.1'	52630000	52668000	1021	3.134631442289591e-09
b'CM027511.1'	52668000	52706000	986	3.1196440926601483e-09
b'CM027511.1'	52706000	52744000	1027	3.075737830667712e-09
b'CM027511.1'	52744000	52782000	1182	3.260579878137381e-09
b'CM027511.1'	52782000	52820000	988	3.1855491272370886e-09
b'CM027511.1'	52820000	52858000	1089	3.157629836603055e-09
b'CM027511.1'	52858000	52896000	1138	3.3901024287239047e-09
b'CM027511.1'	52896000	52934000	905	2.9924529285924194e-09
b'CM027511.1'	52934000	52972000	862	3.0314679731209176e-09
b'CM027511.1'	52972000	53010000	903	2.7588084354831956e-09
b'CM027511.1'	53010000	53048000	665	1.7650492857697224e-09
b'CM027511.1'	53048000	53086000	699	2.431409025485081e-09
b'CM027511.1'	53086000	53124000	518	2.0983802103658387e-09
b'CM027511.1'	53124000	53162000	603	2.4444725703439814e-09
b'CM027511.1'	53162000	53200000	813	2.871628411363356e-09
b'CM027511.1'	53200000	53238000	738	1.7141139346601777e-09
b'CM027511.1'	53238000	53276000	671	2.7135082131686987e-09
b'CM027511.1'	53276000	53314000	601	1.9941390794467828e-09
b'CM027511.1'	53314000	53352000	791	2.9375148818745947e-09
b'CM027511.1'	53352000	53390000	821	3.000817281737066e-09
b'CM027511.1'	53390000	53428000	625	1.2414890691341344e-09
b'CM027511.1'	53428000	53466000	821	2.5954812533439783e-09
b'CM027511.1'	53466000	53504000	976	3.0245756203197544e-09
b'CM027511.1'	53504000	53542000	684	2.314071833031532e-09
b'CM027511.1'	53542000	53580000	806	1.6769714072366273e-09
b'CM027511.1'	53580000	53618000	545	1.2193654325153522e-09
b'CM027511.1'	53618000	53656000	709	3.038133655132583e-09
b'CM027511.1'	53656000	53694000	629	1.501969914557379e-09
b'CM027511.1'	53694000	53732000	605	1.865360111329537e-09
b'CM027511.1'	53732000	53770000	788	2.9731954891240947e-09
b'CM027511.1'	53770000	53808000	742	2.838151843506782e-09
b'CM027511.1'	53808000	53846000	807	2.6395681306890265e-09
b'CM027511.1'	53846000	53884000	752	1.234053333123197e-09
b'CM027511.1'	53884000	53922000	967	1.754774685091209e-09
b'CM027511.1'	53922000	53960000	808	2.8524416808841396e-09
b'CM027511.1'	53960000	53998000	817	2.9320741917143625e-09
b'CM027511.1'	53998000	54036000	921	2.880940004828643e-09
b'CM027511.1'	54036000	54074000	778	2.6371730114860695e-09
b'CM027511.1'	54074000	54112000	930	2.479092306271951e-09
b'CM027511.1'	54112000	54150000	930	3.079740692554447e-09
b'CM027511.1'	54150000	54188000	1003	3.132368872880597e-09
b'CM027511.1'	54188000	54226000	747	2.8061440834473608e-09
b'CM027511.1'	54226000	54264000	706	2.9019004904008476e-09
b'CM027511.1'	54264000	54302000	753	2.936249569345426e-09
b'CM027511.1'	54302000	54340000	725	2.4695905789362867e-09
b'CM027511.1'	54340000	54378000	915	2.3197106975491965e-09
b'CM027511.1'	54378000	54416000	749	2.1541961482034475e-09
b'CM027511.1'	54416000	54454000	484	1.5343988246869585e-09
b'CM027511.1'	54454000	54492000	591	1.1521154491146539e-09
b'CM027511.1'	54492000	54530000	848	1.7853740777242355e-09
b'CM027511.1'	54530000	54568000	795	3.0059598826639522e-09
b'CM027511.1'	54568000	54606000	1008	3.0703812108941956e-09
b'CM027511.1'	54606000	54644000	998	3.0979360782766735e-09
b'CM027511.1'	54644000	54682000	954	3.119535073115069e-09
b'CM027511.1'	54682000	54720000	921	3.1172806624355873e-09
b'CM027511.1'	54720000	54758000	1039	3.188597417770868e-09
b'CM027511.1'	54758000	54796000	1070	3.198075851342562e-09
b'CM027511.1'	54796000	54834000	1123	3.298427633133317e-09
b'CM027511.1'	54834000	54872000	1013	2.7880495585407014e-09
b'CM027511.1'	54872000	54910000	1110	3.275135051587578e-09
b'CM027511.1'	54910000	54948000	1118	3.187057191529867e-09
b'CM027511.1'	54948000	54986000	958	2.97930401267978e-09
b'CM027511.1'	54986000	55024000	1114	3.2687096382479314e-09
b'CM027511.1'	55024000	55062000	1076	3.2540322020975047e-09
b'CM027511.1'	55062000	55100000	1051	3.2807028523887646e-09
b'CM027511.1'	55100000	55138000	1051	3.2375951999488945e-09
b'CM027511.1'	55138000	55176000	1046	3.3003763870622234e-09
b'CM027511.1'	55176000	55214000	1018	3.2327224283082025e-09
b'CM027511.1'	55214000	55252000	1133	3.3396657540902706e-09
b'CM027511.1'	55252000	55290000	1194	3.292133705405523e-09
b'CM027511.1'	55290000	55328000	1189	3.2783912123602392e-09
b'CM027511.1'	55328000	55366000	952	3.178680422927266e-09
b'CM027511.1'	55366000	55404000	1140	3.275632852330294e-09
b'CM027511.1'	55404000	55442000	1183	3.2422434291643093e-09
b'CM027511.1'	55442000	55480000	863	3.1463966849739027e-09
b'CM027511.1'	55480000	55518000	932	3.0168811106923243e-09
b'CM027511.1'	55518000	55556000	1212	3.3811034683141374e-09
b'CM027511.1'	55556000	55594000	1182	3.3561313709134028e-09
b'CM027511.1'	55594000	55632000	832	2.9916357549741515e-09
b'CM027511.1'	55632000	55670000	964	3.2637420361569645e-09
b'CM027511.1'	55670000	55708000	939	2.999737018652636e-09
b'CM027511.1'	55708000	55746000	1057	3.0480391804578844e-09
b'CM027511.1'	55746000	55784000	1250	3.3269827134570375e-09
b'CM027511.1'	55784000	55822000	947	3.142753398397999e-09
b'CM027511.1'	55822000	55860000	1124	3.2647015736931016e-09
b'CM027511.1'	55860000	55898000	1301	3.3081362847682095e-09
b'CM027511.1'	55898000	55936000	1003	3.2174054187094744e-09
b'CM027511.1'	55936000	55974000	974	3.2567741264259686e-09
b'CM027511.1'	55974000	56012000	1219	3.306793050460074e-09
b'CM027511.1'	56012000	56050000	1005	3.327988956763572e-09
b'CM027511.1'	56050000	56088000	837	2.950233868214665e-09
b'CM027511.1'	56088000	56126000	985	3.205287577019277e-09
b'CM027511.1'	56126000	56164000	1183	3.1470437076969763e-09
b'CM027511.1'	56164000	56202000	1235	3.3831443331168153e-09
b'CM027511.1'	56202000	56240000	1147	3.377176399842149e-09
b'CM027511.1'	56240000	56278000	1167	3.3458447501501506e-09
b'CM027511.1'	56278000	56316000	1151	3.401376374000619e-09
b'CM027511.1'	56316000	56354000	1266	3.308541856394698e-09
b'CM027511.1'	56354000	56392000	1257	3.3405018465016108e-09
b'CM027511.1'	56392000	56430000	1127	3.2852814367971817e-09
b'CM027511.1'	56430000	56468000	1198	3.288239508336497e-09
b'CM027511.1'	56468000	56506000	1380	3.229939710332176e-09
b'CM027511.1'	56506000	56544000	1265	3.3204261692329082e-09
b'CM027511.1'	56544000	56582000	1004	3.158439915673921e-09
b'CM027511.1'	56582000	56620000	942	3.1479524009767316e-09
b'CM027511.1'	56620000	56658000	1057	3.1909227739243708e-09
b'CM027511.1'	56658000	56696000	892	1.2503166962241402e-09
b'CM027511.1'	56696000	56734000	1117	3.174311718879495e-09
b'CM027511.1'	56734000	56772000	1089	3.2618254441762807e-09
b'CM027511.1'	56772000	56810000	1223	3.3172383526002207e-09
b'CM027511.1'	56810000	56848000	1234	3.363297100274461e-09
b'CM027511.1'	56848000	56886000	1096	3.2366946653986518e-09
b'CM027511.1'	56886000	56924000	795	2.993956617914299e-09
b'CM027511.1'	56924000	56962000	1023	3.1522306495451257e-09
b'CM027511.1'	56962000	57000000	1138	3.4513243525607036e-09
b'CM027511.1'	57000000	57038000	1038	3.2414756808929428e-09
b'CM027511.1'	57038000	57076000	885	3.1518656350812865e-09
b'CM027511.1'	57076000	57114000	1037	3.1928968317390113e-09
b'CM027511.1'	57114000	57152000	1074	3.29324814055994e-09
b'CM027511.1'	57152000	57190000	1367	3.3188414838281874e-09
b'CM027511.1'	57190000	57228000	928	3.1022568941294804e-09
b'CM027511.1'	57228000	57266000	1301	3.3373528133947217e-09
b'CM027511.1'	57266000	57304000	1482	3.3842785147615014e-09
b'CM027511.1'	57304000	57342000	1300	3.3536518265963606e-09
b'CM027511.1'	57342000	57380000	1438	3.3941742259628967e-09
b'CM027511.1'	57380000	57418000	832	2.988637126272187e-09
b'CM027511.1'	57418000	57456000	1051	3.1070714904814745e-09
b'CM027511.1'	57456000	57494000	971	3.203158030374073e-09
b'CM027511.1'	57494000	57532000	1100	3.309598470987787e-09
b'CM027511.1'	57532000	57570000	1222	3.3141622750891167e-09
b'CM027511.1'	57570000	57608000	963	3.1509499654965854e-09
b'CM027511.1'	57608000	57646000	738	3.0087267561507806e-09
b'CM027511.1'	57646000	57684000	903	3.179663490712287e-09
b'CM027511.1'	57684000	57722000	545	2.7093557745742362e-09
b'CM027511.1'	57722000	57760000	795	2.4472233628566983e-09
b'CM027511.1'	57760000	57798000	706	3.034678847032662e-09
b'CM027511.1'	57798000	57836000	803	1.8772652348401275e-09
b'CM027511.1'	57836000	57874000	572	1.2581367793405876e-09
b'CM027511.1'	57874000	57912000	656	2.8871363825296577e-09
b'CM027511.1'	57912000	57950000	662	2.6346503677935594e-09
b'CM027511.1'	57950000	57988000	800	2.8387212991782592e-09
b'CM027511.1'	57988000	58026000	1093	2.8914627557779297e-09
b'CM027511.1'	58026000	58064000	1010	3.2703762656751467e-09
b'CM027511.1'	58064000	58102000	1166	3.334624250463865e-09
b'CM027511.1'	58102000	58140000	1042	3.1854412901165765e-09
b'CM027511.1'	58140000	58178000	928	3.179656632649798e-09
b'CM027511.1'	58178000	58216000	767	3.088557559580893e-09
b'CM027511.1'	58216000	58254000	978	3.1942470423520925e-09
b'CM027511.1'	58254000	58292000	988	3.1821430350293293e-09
b'CM027511.1'	58292000	58330000	812	2.9116371654979782e-09
b'CM027511.1'	58330000	58368000	1214	3.2902622820432995e-09
b'CM027511.1'	58368000	58406000	957	3.1637659106511515e-09
b'CM027511.1'	58406000	58444000	1069	3.0213915874456815e-09
b'CM027511.1'	58444000	58482000	1047	3.1711422298275966e-09
b'CM027511.1'	58482000	58520000	685	2.4277021835887e-09
b'CM027511.1'	58520000	58558000	1008	2.422756988443278e-09
b'CM027511.1'	58558000	58596000	675	2.512803821889992e-09
b'CM027511.1'	58596000	58634000	610	1.7484622099255582e-09
b'CM027511.1'	58634000	58672000	636	2.556515279435011e-09
b'CM027511.1'	58672000	58710000	741	2.720189857912019e-09
b'CM027511.1'	58710000	58748000	612	1.9776776306702493e-09
b'CM027511.1'	58748000	58786000	876	3.1550683502635185e-09
b'CM027511.1'	58786000	58824000	692	1.9161995493313125e-09
b'CM027511.1'	58824000	58862000	691	2.769022810105403e-09
b'CM027511.1'	58862000	58900000	862	2.9436598241069436e-09
b'CM027511.1'	58900000	58938000	775	3.0509882655704904e-09
b'CM027511.1'	58938000	58976000	1003	3.2336123210373423e-09
b'CM027511.1'	58976000	59014000	1165	3.104111290577939e-09
b'CM027511.1'	59014000	59052000	1054	3.2635250612489163e-09
b'CM027511.1'	59052000	59090000	893	3.059704153538913e-09
b'CM027511.1'	59090000	59128000	1233	3.3464716716555847e-09
b'CM027511.1'	59128000	59166000	808	3.1460781397955474e-09
b'CM027511.1'	59166000	59204000	828	3.0660485707957186e-09
b'CM027511.1'	59204000	59242000	1104	3.166484422973189e-09
b'CM027511.1'	59242000	59280000	1056	3.2618392785437147e-09
b'CM027511.1'	59280000	59318000	611	3.1120661700950266e-09
b'CM027511.1'	59318000	59356000	651	3.2550451852240714e-09
b'CM027511.1'	59356000	59394000	553	3.040409585939184e-09
b'CM027511.1'	59394000	59432000	346	2.2615902733516924e-09
b'CM027511.1'	59432000	59470000	962	3.1856139241033616e-09
b'CM027511.1'	59470000	59508000	785	3.1038199411646247e-09
b'CM027511.1'	59508000	59546000	830	3.0677369548349673e-09
b'CM027511.1'	59546000	59584000	1080	3.285764693717723e-09
b'CM027511.1'	59584000	59622000	820	3.090355436135048e-09
b'CM027511.1'	59622000	59660000	861	3.165312285499901e-09
b'CM027511.1'	59660000	59698000	789	3.1457996788100137e-09
b'CM027511.1'	59698000	59736000	859	3.1035089635034983e-09
b'CM027511.1'	59736000	59774000	809	3.10908267642752e-09
b'CM027511.1'	59774000	59812000	972	3.0080353925064435e-09
b'CM027511.1'	59812000	59850000	811	3.10369283052367e-09
b'CM027511.1'	59850000	59888000	1104	3.2266999852609964e-09
b'CM027511.1'	59888000	59926000	478	3.1252381432867226e-09
b'CM027511.1'	59926000	59964000	880	3.111792084080391e-09
b'CM027511.1'	59964000	60002000	936	3.139090720059196e-09
b'CM027511.1'	60002000	60040000	863	3.168714002736763e-09
b'CM027511.1'	60040000	60078000	904	3.22070804876762e-09
b'CM027511.1'	60078000	60116000	840	3.0789183162680844e-09
b'CM027511.1'	60116000	60154000	693	3.2181503461866976e-09
b'CM027511.1'	60154000	60192000	872	3.162436037740624e-09
b'CM027511.1'	60192000	60230000	1108	3.316331432957316e-09
b'CM027511.1'	60230000	60268000	622	2.992204146463518e-09
b'CM027511.1'	60268000	60306000	608	3.065821072309024e-09
b'CM027511.1'	60306000	60344000	623	3.0082587525071535e-09
b'CM027511.1'	60344000	60382000	797	3.235390451101228e-09
b'CM027511.1'	60382000	60420000	1097	3.3359809644120644e-09
b'CM027511.1'	60420000	60458000	680	3.1155077350397966e-09
b'CM027511.1'	60458000	60496000	769	3.1097829082561096e-09
b'CM027511.1'	60496000	60534000	508	3.098824197368963e-09
b'CM027511.1'	60534000	60572000	852	3.1159149620606786e-09
b'CM027511.1'	60572000	60610000	549	3.1941704212401495e-09
b'CM027511.1'	60610000	60648000	673	3.0865388061176185e-09
b'CM027511.1'	60648000	60686000	674	3.18995153038502e-09
b'CM027511.1'	60686000	60724000	489	3.097927210092421e-09
b'CM027511.1'	60724000	60762000	755	3.105915788709669e-09
b'CM027511.1'	60762000	60800000	972	3.0773498300799315e-09
b'CM027511.1'	60800000	60838000	853	3.1396055477156765e-09
b'CM027511.1'	60838000	60876000	1183	3.263443828681162e-09
b'CM027511.1'	60876000	60914000	1000	3.151761463476932e-09
b'CM027511.1'	60914000	60952000	992	3.2115579744981874e-09
b'CM027511.1'	60952000	60990000	1023	3.1672460226368068e-09
b'CM027511.1'	60990000	61028000	1045	3.1558796117589514e-09
b'CM027511.1'	61028000	61066000	917	3.165211661169248e-09
b'CM027511.1'	61066000	61104000	706	3.0287201366696183e-09
b'CM027511.1'	61104000	61142000	1159	3.3380927746887634e-09
b'CM027511.1'	61142000	61180000	1074	3.259560391675696e-09
b'CM027511.1'	61180000	61218000	726	3.1496670348413683e-09
b'CM027511.1'	61218000	61256000	812	3.1489913974437724e-09
b'CM027511.1'	61256000	61294000	987	3.1130940517711373e-09
b'CM027511.1'	61294000	61332000	583	3.201464325424273e-09
b'CM027511.1'	61332000	61370000	764	3.1716315171134295e-09
b'CM027511.1'	61370000	61408000	610	3.202949687165364e-09
b'CM027511.1'	61408000	61446000	439	3.122463465797752e-09
b'CM027511.1'	61446000	61484000	728	3.0078716267039114e-09
b'CM027511.1'	61484000	61522000	499	2.9850988389978345e-09
b'CM027511.1'	61522000	61560000	554	2.8805963922494672e-09
b'CM027511.1'	61560000	61598000	695	3.2195253877156856e-09
b'CM027511.1'	61598000	61636000	544	3.062760839287118e-09
b'CM027511.1'	61636000	61674000	768	3.128246231385223e-09
b'CM027511.1'	61674000	61712000	572	3.1628952914424547e-09
b'CM027511.1'	61712000	61750000	559	3.062151181180362e-09
b'CM027511.1'	61750000	61788000	613	3.0791147169886664e-09
b'CM027511.1'	61788000	61826000	393	2.439476590063406e-09
b'CM027511.1'	61826000	61864000	437	2.6021776192731576e-09
b'CM027511.1'	61864000	61902000	555	2.8653894663779284e-09
b'CM027511.1'	61902000	61940000	699	2.9881549335337562e-09
b'CM027511.1'	61940000	61978000	599	2.980013467419992e-09
b'CM027511.1'	61978000	62006421	342	2.3900057198161145e-09
b'CM027512.1'	0	26000	604	2.693732635255106e-09
b'CM027512.1'	26000	52000	775	2.8987220149222393e-09
b'CM027512.1'	52000	78000	722	2.504569535447717e-09
b'CM027512.1'	78000	104000	740	9.373912271084685e-10
b'CM027512.1'	104000	130000	729	2.8495970038608014e-09
b'CM027512.1'	130000	156000	907	3.1446231663658284e-09
b'CM027512.1'	156000	182000	795	2.9128393365552684e-09
b'CM027512.1'	182000	208000	519	2.7997310855656683e-09
b'CM027512.1'	208000	234000	1448	1.832480564417159e-09
b'CM027512.1'	234000	260000	749	3.1851147044511654e-09
b'CM027512.1'	260000	286000	775	2.8030113677994964e-09
b'CM027512.1'	286000	312000	717	2.8975879515200096e-09
b'CM027512.1'	312000	338000	828	3.0571690352672207e-09
b'CM027512.1'	338000	364000	903	3.165611675400271e-09
b'CM027512.1'	364000	390000	729	3.129699549420548e-09
b'CM027512.1'	390000	416000	1016	3.1025614866979445e-09
b'CM027512.1'	416000	442000	821	2.853593362412417e-09
b'CM027512.1'	442000	468000	843	3.0695010140465055e-09
b'CM027512.1'	468000	494000	685	3.1609169768993723e-09
b'CM027512.1'	494000	520000	771	3.1096761353177075e-09
b'CM027512.1'	520000	546000	581	2.8922243554415476e-09
b'CM027512.1'	546000	572000	731	3.0290308778458315e-09
b'CM027512.1'	572000	598000	823	3.2404268703019954e-09
b'CM027512.1'	598000	624000	716	2.9515473054237114e-09
b'CM027512.1'	624000	650000	684	3.13768079700548e-09
b'CM027512.1'	650000	676000	725	3.0909265472009188e-09
b'CM027512.1'	676000	702000	607	3.01274593549654e-09
b'CM027512.1'	702000	728000	680	3.1463930194577448e-09
b'CM027512.1'	728000	754000	678	3.242905823406754e-09
b'CM027512.1'	754000	780000	789	3.1054142042083385e-09
b'CM027512.1'	780000	806000	640	3.0489488196772933e-09
b'CM027512.1'	806000	832000	682	3.201122604724404e-09
b'CM027512.1'	832000	858000	707	3.0674478520283307e-09
b'CM027512.1'	858000	884000	787	3.0630612933695977e-09
b'CM027512.1'	884000	910000	895	3.132088283530843e-09
b'CM027512.1'	910000	936000	667	3.1520493838590013e-09
b'CM027512.1'	936000	962000	860	3.210470735108812e-09
b'CM027512.1'	962000	988000	754	3.1290469693020093e-09
b'CM027512.1'	988000	1014000	682	3.0783341985319763e-09
b'CM027512.1'	1014000	1040000	723	3.1019575042291105e-09
b'CM027512.1'	1040000	1066000	659	3.167477423124573e-09
b'CM027512.1'	1066000	1092000	489	2.867481530164358e-09
b'CM027512.1'	1092000	1118000	538	2.9422300363205028e-09
b'CM027512.1'	1118000	1144000	468	3.0238544595763285e-09
b'CM027512.1'	1144000	1170000	601	3.0744971125695375e-09
b'CM027512.1'	1170000	1196000	803	3.017229334727312e-09
b'CM027512.1'	1196000	1222000	746	3.0833438949375287e-09
b'CM027512.1'	1222000	1248000	683	3.09514035363041e-09
b'CM027512.1'	1248000	1274000	734	3.1549417125923905e-09
b'CM027512.1'	1274000	1300000	589	3.0548862463981306e-09
b'CM027512.1'	1300000	1326000	769	3.1763006752436805e-09
b'CM027512.1'	1326000	1352000	891	3.1626484011928606e-09
b'CM027512.1'	1352000	1378000	662	2.881519038139113e-09
